owner,repo,contributor,commits,repo_contributor_count
r-lib,ansistrings,krlmlr,1,3
r-lib,asciicast,gaborcsardi,125,1
r-lib,async,gaborcsardi,463,2
r-lib,async,jeroen,1,2
r-lib,available,jimhester,125,15
r-lib,available,carlganz,35,15
r-lib,available,rctatman,25,15
r-lib,available,gaborcsardi,8,15
r-lib,available,mllewis,5,15
r-lib,available,maelle,2,15
r-lib,available,pkimes,2,15
r-lib,available,gdequeiroz,1,15
r-lib,available,kdkorthauer,1,15
r-lib,available,llrs,1,15
r-lib,available,luciorq,1,15
r-lib,available,rtaph,1,15
r-lib,available,stephenturner,1,15
r-lib,available,mpadge,1,15
r-lib,available,tnagler,1,15
r-lib,backports,mllg,98,2
r-lib,backports,krlmlr,2,2
r-lib,bench,jimhester,238,8
r-lib,bench,jdblischak,3,8
r-lib,bench,espinielli,1,8
r-lib,bench,HughParsonage,1,8
r-lib,bench,coatless,1,8
r-lib,bench,batpigandme,1,8
r-lib,bench,romainfrancois,1,8
r-lib,bench,tmstauss,1,8
r-lib,callr,gaborcsardi,408,9
r-lib,callr,jdblischak,2,9
r-lib,callr,hadley,2,9
r-lib,callr,ChrisMuir,1,9
r-lib,callr,nuest,1,9
r-lib,callr,jennybc,1,9
r-lib,callr,pkq,1,9
r-lib,callr,wch,1,9
r-lib,callr,shrektan,1,9
r-lib,carrier,lionel-,33,2
r-lib,carrier,batpigandme,1,2
r-lib,cleancall,gaborcsardi,45,2
r-lib,cleancall,lionel-,22,2
r-lib,cli,gaborcsardi,349,9
r-lib,cli,hadley,14,9
r-lib,cli,krlmlr,5,9
r-lib,cli,salim-b,5,9
r-lib,cli,jonocarroll,2,9
r-lib,cli,DavisVaughan,1,9
r-lib,cli,dchiu911,1,9
r-lib,cli,gavinsimpson,1,9
r-lib,cli,zachary-foster,1,9
r-lib,cliapp,gaborcsardi,62,1
r-lib,clisymbols,gaborcsardi,39,1
r-lib,conf,gaborcsardi,17,1
r-lib,conflicted,hadley,149,4
r-lib,conflicted,katrinleinweber,4,4
r-lib,conflicted,lionel-,1,4
r-lib,conflicted,romainfrancois,1,4
r-lib,covr,jimhester,807,44
r-lib,covr,chinqw,28,44
r-lib,covr,HenrikBengtsson,26,44
r-lib,covr,stevepeak,14,44
r-lib,covr,kirillseva,12,44
r-lib,covr,jonclayden,9,44
r-lib,covr,rmflight,9,44
r-lib,covr,enbrown,4,44
r-lib,covr,brodieG,4,44
r-lib,covr,renkun-ken,4,44
r-lib,covr,wligtenberg,3,44
r-lib,covr,daroczig,2,44
r-lib,covr,gaborcsardi,2,44
r-lib,covr,kforner,2,44
r-lib,covr,wamserma,2,44
r-lib,covr,MichaelChirico,2,44
r-lib,covr,patperry,2,44
r-lib,covr,robertzk,2,44
r-lib,covr,wibeasley,2,44
r-lib,covr,helske,2,44
r-lib,covr,maodunzhe,1,44
r-lib,covr,hughjonesd,1,44
r-lib,covr,daattali,1,44
r-lib,covr,surmann,1,44
r-lib,covr,egnha,1,44
r-lib,covr,Delfic,1,44
r-lib,covr,nibant,1,44
r-lib,covr,jameslamb,1,44
r-lib,covr,JeanLescut,1,44
r-lib,covr,jeroen,1,44
r-lib,covr,JohnMount,1,44
r-lib,covr,jonthegeek,1,44
r-lib,covr,jpritikin,1,44
r-lib,covr,karl-forner-quartz-bio,1,44
r-lib,covr,katrinleinweber,1,44
r-lib,covr,kenahoo,1,44
r-lib,covr,batpigandme,1,44
r-lib,covr,MishaCivey,1,44
r-lib,covr,RolandASc,1,44
r-lib,covr,kiwiroy,1,44
r-lib,covr,russellpierce,1,44
r-lib,covr,siddharthab,1,44
r-lib,covr,chen-liang-oracle,1,44
r-lib,covr,realAkhmed,1,44
r-lib,crancache,gaborcsardi,76,3
r-lib,crancache,hadley,2,3
r-lib,crancache,krlmlr,1,3
r-lib,crayon,gaborcsardi,175,15
r-lib,crayon,brodieG,27,15
r-lib,crayon,jimhester,6,15
r-lib,crayon,krlmlr,3,15
r-lib,crayon,rdiaz02,2,15
r-lib,crayon,salim-b,2,15
r-lib,crayon,mrchypark,1,15
r-lib,crayon,dnusinow,1,15
r-lib,crayon,cubranic,1,15
r-lib,crayon,e3bo,1,15
r-lib,crayon,fmichonneau,1,15
r-lib,crayon,nfultz,1,15
r-lib,crayon,richfitz,1,15
r-lib,crayon,romainfrancois,1,15
r-lib,crayon,vreuter,1,15
r-lib,credentials,jeroen,108,2
r-lib,credentials,jennybc,2,2
r-lib,debugme,gaborcsardi,50,4
r-lib,debugme,kforner,1,4
r-lib,debugme,krlmlr,1,4
r-lib,debugme,MHenderson,1,4
r-lib,desc,gaborcsardi,201,11
r-lib,desc,jimhester,3,11
r-lib,desc,maelle,3,11
r-lib,desc,krlmlr,2,11
r-lib,desc,dpastoor,1,11
r-lib,desc,hadley,1,11
r-lib,desc,jennybc,1,11
r-lib,desc,jeroen,1,11
r-lib,desc,llrs,1,11
r-lib,desc,lwjohnst86,1,11
r-lib,desc,mvkorpel,1,11
r-lib,devoid,thomasp85,6,1
r-lib,devtools,hadley,1426,132
r-lib,devtools,jimhester,733,132
r-lib,devtools,wch,402,132
r-lib,devtools,jennybc,48,132
r-lib,devtools,rmflight,34,132
r-lib,devtools,kevinushey,16,132
r-lib,devtools,lev-kuznetsov,16,132
r-lib,devtools,kohske,16,132
r-lib,devtools,krlmlr,15,132
r-lib,devtools,gaborcsardi,15,132
r-lib,devtools,Geoff99,14,132
r-lib,devtools,jeroen,12,132
r-lib,devtools,ashander,9,132
r-lib,devtools,yoni,9,132
r-lib,devtools,bpbond,8,132
r-lib,devtools,robertzk,8,132
r-lib,devtools,yihui,6,132
r-lib,devtools,HenrikBengtsson,5,132
r-lib,devtools,ateucher,5,132
r-lib,devtools,brentonk,4,132
r-lib,devtools,hmalmedal,4,132
r-lib,devtools,imanuelcostigan,4,132
r-lib,devtools,jiho,4,132
r-lib,devtools,ncarchedi,4,132
r-lib,devtools,richfitz,4,132
r-lib,devtools,craigcitro,4,132
r-lib,devtools,amcdavid,3,132
r-lib,devtools,bquast,3,132
r-lib,devtools,karthik,3,132
r-lib,devtools,lionel-,3,132
r-lib,devtools,mbjones,3,132
r-lib,devtools,maelle,3,132
r-lib,devtools,AmundsenJunior,3,132
r-lib,devtools,adrtod,2,132
r-lib,devtools,az0,2,132
r-lib,devtools,daattali,2,132
r-lib,devtools,fmichonneau,2,132
r-lib,devtools,ianmcook,2,132
r-lib,devtools,ijlyttle,2,132
r-lib,devtools,jjallaire,2,132
r-lib,devtools,jrnold,2,132
r-lib,devtools,jimvine,2,132
r-lib,devtools,jcheng5,2,132
r-lib,devtools,jdblischak,2,132
r-lib,devtools,jonthegeek,2,132
r-lib,devtools,jmcphers,2,132
r-lib,devtools,juliangehring,2,132
r-lib,devtools,karl-forner-quartz-bio,2,132
r-lib,devtools,batpigandme,2,132
r-lib,devtools,martinstuder,2,132
r-lib,devtools,mnel,2,132
r-lib,devtools,npjc,2,132
r-lib,devtools,flying-sheep,2,132
r-lib,devtools,philliplab,2,132
r-lib,devtools,randy3k,2,132
r-lib,devtools,rcannood,2,132
r-lib,devtools,kiwiroy,2,132
r-lib,devtools,StevenMMortimer,2,132
r-lib,devtools,stevensurgnier,2,132
r-lib,devtools,tklebel,2,132
r-lib,devtools,thomasp85,2,132
r-lib,devtools,plantarum,2,132
r-lib,devtools,hrbrmstr,2,132
r-lib,devtools,nbenn,2,132
r-lib,devtools,seankross,2,132
r-lib,devtools,theGreatWhiteShark,2,132
r-lib,devtools,BrianDiggs,2,132
r-lib,devtools,pavel-filatov,2,132
r-lib,devtools,renozao,2,132
r-lib,devtools,adamhsparks,1,132
r-lib,devtools,tonytonov,1,132
r-lib,devtools,onlymee,1,132
r-lib,devtools,bborgesr,1,132
r-lib,devtools,brendan-r,1,132
r-lib,devtools,infotroph,1,132
r-lib,devtools,ChrisMuir,1,132
r-lib,devtools,djnavarro,1,132
r-lib,devtools,dlebauer,1,132
r-lib,devtools,DillonHammill,1,132
r-lib,devtools,eibanez,1,132
r-lib,devtools,edwindj,1,132
r-lib,devtools,gavinsimpson,1,132
r-lib,devtools,hansharhoff,1,132
r-lib,devtools,HughParsonage,1,132
r-lib,devtools,Bisaloo,1,132
r-lib,devtools,JBGruber,1,132
r-lib,devtools,moonboots,1,132
r-lib,devtools,james-atkins,1,132
r-lib,devtools,jameslamb,1,132
r-lib,devtools,jayhesselberth,1,132
r-lib,devtools,muschellij2,1,132
r-lib,devtools,juliasilge,1,132
r-lib,devtools,karawoo,1,132
r-lib,devtools,katrinleinweber,1,132
r-lib,devtools,Kevin-Jin,1,132
r-lib,devtools,kornl,1,132
r-lib,devtools,lmullen,1,132
r-lib,devtools,lbusett,1,132
r-lib,devtools,wamserma,1,132
r-lib,devtools,mattmalin,1,132
r-lib,devtools,mikemahoney218,1,132
r-lib,devtools,mikldk,1,132
r-lib,devtools,ntdef,1,132
r-lib,devtools,nparley,1,132
r-lib,devtools,potterzot,1,132
r-lib,devtools,niranjv,1,132
r-lib,devtools,pkq,1,132
r-lib,devtools,Paxanator,1,132
r-lib,devtools,philchalmers,1,132
r-lib,devtools,pranayaryal,1,132
r-lib,devtools,ricardo-bion,1,132
r-lib,devtools,scottkosty,1,132
r-lib,devtools,seaaan,1,132
r-lib,devtools,uribo,1,132
r-lib,devtools,shabbychef,1,132
r-lib,devtools,gitter-badger,1,132
r-lib,devtools,leeper,1,132
r-lib,devtools,t-gibson,1,132
r-lib,devtools,kalibera,1,132
r-lib,devtools,twolodzko,1,132
r-lib,devtools,vspinu,1,132
r-lib,devtools,heavywatal,1,132
r-lib,devtools,wibeasley,1,132
r-lib,devtools,WilDoane,1,132
r-lib,devtools,bbolker,1,132
r-lib,devtools,helix123,1,132
r-lib,devtools,jlburkhead,1,132
r-lib,devtools,kiendang,1,132
r-lib,devtools,lindbrook,1,132
r-lib,devtools,richardjtelford,1,132
r-lib,devtools,statwonk,1,132
r-lib,devtools,yui-knk,1,132
r-lib,ellipsis,hadley,56,9
r-lib,ellipsis,lionel-,20,9
r-lib,ellipsis,yutannihilation,2,9
r-lib,ellipsis,noamross,2,9
r-lib,ellipsis,jimhester,1,9
r-lib,ellipsis,krlmlr,1,9
r-lib,ellipsis,batpigandme,1,9
r-lib,ellipsis,dkahle,1,9
r-lib,ellipsis,jyuu,1,9
r-lib,err,gaborcsardi,2,1
r-lib,evaluate,yihui,216,14
r-lib,evaluate,hadley,129,14
r-lib,evaluate,lawremi,6,14
r-lib,evaluate,takluyver,5,14
r-lib,evaluate,krlmlr,4,14
r-lib,evaluate,KKPMW,3,14
r-lib,evaluate,yutannihilation,2,14
r-lib,evaluate,jeroen,2,14
r-lib,evaluate,adamryczkowski,1,14
r-lib,evaluate,schloerke,1,14
r-lib,evaluate,filipsch,1,14
r-lib,evaluate,mllg,1,14
r-lib,evaluate,flying-sheep,1,14
r-lib,evaluate,wahani,1,14
r-lib,fastmap,wch,117,1
r-lib,filelock,gaborcsardi,60,1
r-lib,fs,bnoordhuis,1213,304
r-lib,fs,piscisaureus,675,304
r-lib,fs,jimhester,546,304
r-lib,fs,saghul,405,304
r-lib,fs,ry,337,304
r-lib,fs,indutny,119,304
r-lib,fs,cjihrig,82,304
r-lib,fs,tjfontaine,69,304
r-lib,fs,jBarz,42,304
r-lib,fs,hadley,32,304
r-lib,fs,santigimeno,29,304
r-lib,fs,isaacs,28,304
r-lib,fs,txdv,28,304
r-lib,fs,bzoz,26,304
r-lib,fs,bradking,21,304
r-lib,fs,erickt,21,304
r-lib,fs,schlamar,18,304
r-lib,fs,HenryRawas,15,304
r-lib,fs,orangemocha,14,304
r-lib,fs,imran-iq,14,304
r-lib,fs,jedisct1,14,304
r-lib,fs,mscdex,14,304
r-lib,fs,mmalecki,14,304
r-lib,fs,zerhacken,13,304
r-lib,fs,AvianFlu,12,304
r-lib,fs,alexcrichton,11,304
r-lib,fs,vtjnash,10,304
r-lib,fs,krytarowski,10,304
r-lib,fs,rmustacc,10,304
r-lib,fs,jorangreef,8,304
r-lib,fs,kthelgason,8,304
r-lib,fs,trevnorris,8,304
r-lib,fs,japj,7,304
r-lib,fs,luislavena,7,304
r-lib,fs,DrPizza,7,304
r-lib,fs,joaocgreis,6,304
r-lib,fs,lucab,6,304
r-lib,fs,bajtos,6,304
r-lib,fs,recp,6,304
r-lib,fs,refack,6,304
r-lib,fs,jennybc,6,304
r-lib,fs,okuoku,6,304
r-lib,fs,Keno,6,304
r-lib,fs,jdblischak,5,304
r-lib,fs,mneumann,5,304
r-lib,fs,mattn,5,304
r-lib,fs,waywardmonkeys,4,304
r-lib,fs,danbev,4,304
r-lib,fs,gireeshpunathil,4,304
r-lib,fs,hnakamur,4,304
r-lib,fs,maksqwe,4,304
r-lib,fs,skypjack,4,304
r-lib,fs,rioki,4,304
r-lib,fs,fdopen,4,304
r-lib,fs,seishun,4,304
r-lib,fs,sam-github,4,304
r-lib,fs,apaprocki,3,304
r-lib,fs,typester,3,304
r-lib,fs,calid,3,304
r-lib,fs,ibc,3,304
r-lib,fs,jasongin,3,304
r-lib,fs,whitlockjc,3,304
r-lib,fs,batpigandme,3,304
r-lib,fs,64,3,304
r-lib,fs,mmicko,3,304
r-lib,fs,richardlau,3,304
r-lib,fs,equalsraf,3,304
r-lib,fs,BlueHaunter,3,304
r-lib,fs,skabbes,3,304
r-lib,fs,huxingyi,3,304
r-lib,fs,qbit,3,304
r-lib,fs,krlmlr,3,304
r-lib,fs,lhecker,3,304
r-lib,fs,thefourtheye,3,304
r-lib,fs,moteus,2,304
r-lib,fs,wanderview,2,304
r-lib,fs,Ralith,2,304
r-lib,fs,kroggen,2,304
r-lib,fs,beevik,2,304
r-lib,fs,avalanche123,2,304
r-lib,fs,carenas,2,304
r-lib,fs,wankdanker,2,304
r-lib,fs,staticfloat,2,304
r-lib,fs,erikdubbelboer,2,304
r-lib,fs,geertj,2,304
r-lib,fs,goffrie,2,304
r-lib,fs,HungMingWu,2,304
r-lib,fs,Qix-,2,304
r-lib,fs,jgeralnik,2,304
r-lib,fs,jneu,2,304
r-lib,fs,skomski,2,304
r-lib,fs,kevinushey,2,304
r-lib,fs,lgierth,2,304
r-lib,fs,ujsxn,2,304
r-lib,fs,TooTallNate,2,304
r-lib,fs,obastemur,2,304
r-lib,fs,pquerna,2,304
r-lib,fs,Hinidu,2,304
r-lib,fs,defunctzombie,2,304
r-lib,fs,shimondoodkin,2,304
r-lib,fs,starwing,2,304
r-lib,fs,sgallagher,2,304
r-lib,fs,stakach,2,304
r-lib,fs,thughes,2,304
r-lib,fs,tkelman,2,304
r-lib,fs,trondn,2,304
r-lib,fs,unknownbrackets,2,304
r-lib,fs,baremetalfreak,2,304
r-lib,fs,dvv,2,304
r-lib,fs,vcunat,2,304
r-lib,fs,wavexx,2,304
r-lib,fs,jhamhader,2,304
r-lib,fs,nmushell,2,304
r-lib,fs,bigeasy,2,304
r-lib,fs,deleisha,2,304
r-lib,fs,mhdawson,2,304
r-lib,fs,ugexe,2,304
r-lib,fs,KungFuJesus,1,304
r-lib,fs,alanjrogers,1,304
r-lib,fs,krant,1,304
r-lib,fs,alex,1,304
r-lib,fs,alexhultman,1,304
r-lib,fs,almosnow,1,304
r-lib,fs,amurzeau,1,304
r-lib,fs,bsnote,1,304
r-lib,fs,burlito,1,304
r-lib,fs,andrewlow,1,304
r-lib,fs,ashaffer,1,304
r-lib,fs,misery,1,304
r-lib,fs,gubatron,1,304
r-lib,fs,anticrisis,1,304
r-lib,fs,arturadib,1,304
r-lib,fs,ahhentz,1,304
r-lib,fs,gemabarni,1,304
r-lib,fs,lomew,1,304
r-lib,fs,bennoleslie,1,304
r-lib,fs,btrask,1,304
r-lib,fs,philips,1,304
r-lib,fs,briangreenery,1,304
r-lib,fs,bkize,1,304
r-lib,fs,brimworks,1,304
r-lib,fs,bcantrill,1,304
r-lib,fs,cjdelisle,1,304
r-lib,fs,CarterA,1,304
r-lib,fs,zcbenz,1,304
r-lib,fs,chris-araman,1,304
r-lib,fs,chrisbank,1,304
r-lib,fs,cderv,1,304
r-lib,fs,cjheath,1,304
r-lib,fs,csnover,1,304
r-lib,fs,MostAwesomeDude,1,304
r-lib,fs,coreyfarrell,1,304
r-lib,fs,CurlyMoo,1,304
r-lib,fs,dkg,1,304
r-lib,fs,dharesign,1,304
r-lib,fs,dacap,1,304
r-lib,fs,lynxluna,1,304
r-lib,fs,EdSchouten,1,304
r-lib,fs,skeggse,1,304
r-lib,fs,odeke-em,1,304
r-lib,fs,Gottox,1,304
r-lib,fs,ericsciple,1,304
r-lib,fs,gadenbuie,1,304
r-lib,fs,geminiwen,1,304
r-lib,fs,gyohng,1,304
r-lib,fs,ngg,1,304
r-lib,fs,gracelawley,1,304
r-lib,fs,ghmlee,1,304
r-lib,fs,hdeller,1,304
r-lib,fs,digitalinfinity,1,304
r-lib,fs,hhellyer,1,304
r-lib,fs,iankronquist,1,304
r-lib,fs,ihnorton,1,304
r-lib,fs,guill,1,304
r-lib,fs,jamessan,1,304
r-lib,fs,davisjam,1,304
r-lib,fs,jamadden,1,304
r-lib,fs,jay,1,304
r-lib,fs,jeffwidman,1,304
r-lib,fs,h0tw1r3,1,304
r-lib,fs,jeroen,1,304
r-lib,fs,jbergstroem,1,304
r-lib,fs,jfirebaugh,1,304
r-lib,fs,jrmarino,1,304
r-lib,fs,mcnameej,1,304
r-lib,fs,xk,1,304
r-lib,fs,joshthecoder,1,304
r-lib,fs,josh,1,304
r-lib,fs,hrektts,1,304
r-lib,fs,kazuho,1,304
r-lib,fs,erichkeane,1,304
r-lib,fs,thothonegan,1,304
r-lib,fs,krrishnarraj,1,304
r-lib,fs,kristrev,1,304
r-lib,fs,ljbade,1,304
r-lib,fs,loganrosen,1,304
r-lib,fs,lodejard,1,304
r-lib,fs,gigi81,1,304
r-lib,fs,lasote,1,304
r-lib,fs,lperkov,1,304
r-lib,fs,Neverous,1,304
r-lib,fs,marekjelen,1,304
r-lib,fs,martinbark,1,304
r-lib,fs,mtorromeo,1,304
r-lib,fs,knopp,1,304
r-lib,fs,mattyclarkson,1,304
r-lib,fs,mtharrison,1,304
r-lib,fs,mattstevens,1,304
r-lib,fs,msporleder,1,304
r-lib,fs,maurolepore,1,304
r-lib,fs,bellma-lilly,1,304
r-lib,fs,mikefero,1,304
r-lib,fs,mkrufky,1,304
r-lib,fs,mpenick,1,304
r-lib,fs,yndi,1,304
r-lib,fs,MylesBorins,1,304
r-lib,fs,corvino,1,304
r-lib,fs,nathanjsweet,1,304
r-lib,fs,navaneeth,1,304
r-lib,fs,nmaier,1,304
r-lib,fs,nori0428,1,304
r-lib,fs,bonifaido,1,304
r-lib,fs,oleavr,1,304
r-lib,fs,Sannis,1,304
r-lib,fs,paddybyers,1,304
r-lib,fs,pasipasi123,1,304
r-lib,fs,paulgoldsmith,1,304
r-lib,fs,pyokagan,1,304
r-lib,fs,pekkanikander,1,304
r-lib,fs,pni-qlik,1,304
r-lib,fs,retep998,1,304
r-lib,fs,petkaantonov,1,304
r-lib,fs,plafer,1,304
r-lib,fs,pmderodat,1,304
r-lib,fs,meh,1,304
r-lib,fs,Raulmsm,1,304
r-lib,fs,readams,1,304
r-lib,fs,rayrapetyan,1,304
r-lib,fs,robertchiras,1,304
r-lib,fs,eljefedelrodeodeljefe,1,304
r-lib,fs,Rolinh,1,304
r-lib,fs,ralight,1,304
r-lib,fs,supercairos,1,304
r-lib,fs,RossBencina,1,304
r-lib,fs,russHyde,1,304
r-lib,fs,ryancole,1,304
r-lib,fs,rynz,1,304
r-lib,fs,onceking,1,304
r-lib,fs,tynril,1,304
r-lib,fs,scott-parker,1,304
r-lib,fs,chisophugis,1,304
r-lib,fs,wiedi,1,304
r-lib,fs,shanewholloway,1,304
r-lib,fs,shigeki,1,304
r-lib,fs,chobie,1,304
r-lib,fs,Pagghiu,1,304
r-lib,fs,L8D,1,304
r-lib,fs,thlorenz,1,304
r-lib,fs,tfeb,1,304
r-lib,fs,creationix,1,304
r-lib,fs,bontibon,1,304
r-lib,fs,timholy,1,304
r-lib,fs,pH200,1,304
r-lib,fs,tj,1,304
r-lib,fs,TomCrypto,1,304
r-lib,fs,neojski,1,304
r-lib,fs,tonistiigi,1,304
r-lib,fs,tonytheodore,1,304
r-lib,fs,vanillahsu,1,304
r-lib,fs,GegznaV,1,304
r-lib,fs,vladima,1,304
r-lib,fs,wadetb,1,304
r-lib,fs,iwillspeak,1,304
r-lib,fs,willemt,1,304
r-lib,fs,wrl,1,304
r-lib,fs,winksaville,1,304
r-lib,fs,XadillaX,1,304
r-lib,fs,xvrdm,1,304
r-lib,fs,upsuper,1,304
r-lib,fs,dmabupt,1,304
r-lib,fs,yorkie,1,304
r-lib,fs,yosuke-furukawa,1,304
r-lib,fs,zacharyhamm,1,304
r-lib,fs,znewman01,1,304
r-lib,fs,realthunder,1,304
r-lib,fs,chenttuuvv,1,304
r-lib,fs,ci42,1,304
r-lib,fs,darobs,1,304
r-lib,fs,dmurdoch,1,304
r-lib,fs,farblue68,1,304
r-lib,fs,guworks,1,304
r-lib,fs,heshamsafi,1,304
r-lib,fs,kkdaemon,1,304
r-lib,fs,lilohuang,1,304
r-lib,fs,icexile,1,304
r-lib,fs,muflub,1,304
r-lib,fs,neevek,1,304
r-lib,fs,privefl,1,304
r-lib,fs,ai-rayven,1,304
r-lib,fs,seebees,1,304
r-lib,fs,kod21236,1,304
r-lib,fs,thierry-FreeBSD,1,304
r-lib,fs,uudiin,1,304
r-lib,fs,chopdown,1,304
r-lib,funs,hadley,7,1
r-lib,gargle,jennybc,377,10
r-lib,gargle,craigcitro,33,10
r-lib,gargle,hadley,4,10
r-lib,gargle,jimhester,2,10
r-lib,gargle,batpigandme,2,10
r-lib,gargle,akgold,1,10
r-lib,gargle,acroz,1,10
r-lib,gargle,MarkEdmondson1234,1,10
r-lib,gargle,maelle,1,10
r-lib,gargle,wlongabaugh,1,10
r-lib,generics,topepo,57,7
r-lib,generics,DavisVaughan,38,7
r-lib,generics,hadley,11,7
r-lib,generics,mitchelloharawild,7,7
r-lib,generics,alexpghayes,3,7
r-lib,generics,dpprdan,1,7
r-lib,generics,jimhester,1,7
r-lib,gert,jeroen,231,8
r-lib,gert,rundel,2,8
r-lib,gert,csgillespie,1,8
r-lib,gert,krlmlr,1,8
r-lib,gert,maelle,1,8
r-lib,gert,pat-s,1,8
r-lib,gert,richfitz,1,8
r-lib,gert,romainfrancois,1,8
r-lib,gh,gaborcsardi,112,14
r-lib,gh,jennybc,34,14
r-lib,gh,hadley,6,14
r-lib,gh,noamross,4,14
r-lib,gh,rundel,3,14
r-lib,gh,krlmlr,3,14
r-lib,gh,cderv,2,14
r-lib,gh,gdequeiroz,2,14
r-lib,gh,jimhester,2,14
r-lib,gh,batpigandme,2,14
r-lib,gh,coatless,1,14
r-lib,gh,jsta,1,14
r-lib,gh,lionel-,1,14
r-lib,gh,realAkhmed,1,14
r-lib,gmailr,jimhester,270,13
r-lib,gmailr,jennybc,10,13
r-lib,gmailr,lawremi,6,13
r-lib,gmailr,kazuya030,5,13
r-lib,gmailr,batpigandme,2,13
r-lib,gmailr,prithajnath,2,13
r-lib,gmailr,alkashef,2,13
r-lib,gmailr,ismayc,1,13
r-lib,gmailr,jlegewie,1,13
r-lib,gmailr,josibake,1,13
r-lib,gmailr,lwjohnst86,1,13
r-lib,gmailr,maelle,1,13
r-lib,gmailr,obarisk,1,13
r-lib,governance,hadley,2,1
r-lib,gtable,hadley,82,9
r-lib,gtable,wch,66,9
r-lib,gtable,thomasp85,21,9
r-lib,gtable,pmur002,5,9
r-lib,gtable,kohske,5,9
r-lib,gtable,bhive01,1,9
r-lib,gtable,mvkorpel,1,9
r-lib,gtable,rmsharp,1,9
r-lib,gtable,baptiste,1,9
r-lib,here,krlmlr,149,7
r-lib,here,batpigandme,3,7
r-lib,here,web-flow,2,7
r-lib,here,jennybc,1,7
r-lib,here,rajanand,1,7
r-lib,here,sharlagelfand,1,7
r-lib,here,nzgwynn,1,7
r-lib,httr,hadley,797,62
r-lib,httr,nathangoulding,25,62
r-lib,httr,jennybc,19,62
r-lib,httr,jeroen,16,62
r-lib,httr,craigcitro,13,62
r-lib,httr,jiho,12,62
r-lib,httr,Bogstag,10,62
r-lib,httr,jimhester,10,62
r-lib,httr,DanielLockau-MLPA,6,62
r-lib,httr,cboettig,5,62
r-lib,httr,grahamrp,5,62
r-lib,httr,batpigandme,5,62
r-lib,httr,artemklevtsov,5,62
r-lib,httr,cderv,4,62
r-lib,httr,gaborcsardi,4,62
r-lib,httr,antoine-lizee,3,62
r-lib,httr,bbrewington,2,62
r-lib,httr,hansthompson,2,62
r-lib,httr,muschellij2,2,62
r-lib,httr,robertzk,2,62
r-lib,httr,WillemPaling,2,62
r-lib,httr,isomorphisms,2,62
r-lib,httr,hrbrmstr,2,62
r-lib,httr,asieira,1,62
r-lib,httr,pierucci,1,62
r-lib,httr,austin3dickey,1,62
r-lib,httr,1beb,1,62
r-lib,httr,ChrisMuir,1,62
r-lib,httr,ctrombley,1,62
r-lib,httr,csgillespie,1,62
r-lib,httr,daattali,1,62
r-lib,httr,dmenne,1,62
r-lib,httr,jefferis,1,62
r-lib,httr,yutannihilation,1,62
r-lib,httr,hmalmedal,1,62
r-lib,httr,jameslamb,1,62
r-lib,httr,Javdat,1,62
r-lib,httr,jmwerner,1,62
r-lib,httr,jiwalker-usgs,1,62
r-lib,httr,krlmlr,1,62
r-lib,httr,MarkEdmondson1234,1,62
r-lib,httr,mtmorgan,1,62
r-lib,httr,nielsoledam,1,62
r-lib,httr,Ironholds,1,62
r-lib,httr,paulgarnes,1,62
r-lib,httr,peterdesmet,1,62
r-lib,httr,peterhartman,1,62
r-lib,httr,pohzipohzi,1,62
r-lib,httr,scottkosty,1,62
r-lib,httr,seankross,1,62
r-lib,httr,leeper,1,62
r-lib,httr,tcarnus,1,62
r-lib,httr,wibeasley,1,62
r-lib,httr,shrektan,1,62
r-lib,httr,yasserglez,1,62
r-lib,httr,bart1,1,62
r-lib,httr,cosmomeese,1,62
r-lib,httr,cwickham,1,62
r-lib,httr,garfieldnate,1,62
r-lib,httr,mpadge,1,62
r-lib,httr,r2evans,1,62
r-lib,httr,yui-knk,1,62
r-lib,httrmock,gaborcsardi,30,3
r-lib,httrmock,lpmi-13,1,3
r-lib,httrmock,jason-p-pickering,1,3
r-lib,io,kevinushey,6,2
r-lib,io,hadley,2,2
r-lib,itdepends,jimhester,15,4
r-lib,itdepends,hughjonesd,1,4
r-lib,itdepends,jennybc,1,4
r-lib,itdepends,MarkEdmondson1234,1,4
r-lib,keyring,gaborcsardi,191,9
r-lib,keyring,javierluraschi,2,9
r-lib,keyring,krlmlr,2,9
r-lib,keyring,andrie,1,9
r-lib,keyring,jeroen,1,9
r-lib,keyring,MikeJohnPage,1,9
r-lib,keyring,shrektan,1,9
r-lib,keyring,nbenn,1,9
r-lib,keyring,ras44,1,9
r-lib,later,wch,105,3
r-lib,later,jcheng5,103,3
r-lib,later,mingwandroid,1,3
r-lib,lifecycle,lionel-,91,6
r-lib,lifecycle,hadley,9,6
r-lib,lifecycle,krlmlr,4,6
r-lib,lifecycle,batpigandme,3,6
r-lib,lifecycle,Bisaloo,1,6
r-lib,lifecycle,jarauh,1,6
r-lib,liteq,gaborcsardi,55,6
r-lib,liteq,wlandau,2,6
r-lib,liteq,eddelbuettel,1,6
r-lib,liteq,krlmlr,1,6
r-lib,liteq,rentrop,1,6
r-lib,liteq,wlandau-lilly,1,6
r-lib,lobstr,hadley,187,5
r-lib,lobstr,batpigandme,3,5
r-lib,lobstr,yutannihilation,1,5
r-lib,lobstr,jmcphers,1,5
r-lib,lobstr,lionel-,1,5
r-lib,memoise,jimhester,78,19
